video_path,video_name,frames_extracted,total_frames,extraction_ratio
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_175_x264.mp4,Normal_Videos_175_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_182_x264.mp4,Normal_Videos_182_x264,273,4094,0.06668295065950171
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_189_x264.mp4,Normal_Videos_189_x264,50,737,0.06784260515603799
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_196_x264.mp4,Normal_Videos_196_x264,134,2004,0.06686626746506986
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_203_x264.mp4,Normal_Videos_203_x264,172,2571,0.06690003889537145
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_210_x264.mp4,Normal_Videos_210_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_217_x264.mp4,Normal_Videos_217_x264,122,1817,0.06714364336818933
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_224_x264.mp4,Normal_Videos_224_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_246_x264.mp4,Normal_Videos_246_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_247_x264.mp4,Normal_Videos_247_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_248_x264.mp4,Normal_Videos_248_x264,76,1140,0.06666666666666667
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_251_x264.mp4,Normal_Videos_251_x264,27,405,0.06666666666666667
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_289_x264.mp4,Normal_Videos_289_x264,58,863,0.06720741599073002
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_310_x264.mp4,Normal_Videos_310_x264,168,2518,0.06671961874503574
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_312_x264.mp4,Normal_Videos_312_x264,85,1261,0.06740681998413957
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_317_x264.mp4,Normal_Videos_317_x264,62,929,0.06673842841765339
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_345_x264.mp4,Normal_Videos_345_x264,14,209,0.06698564593301436
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_352_x264.mp4,Normal_Videos_352_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_360_x264.mp4,Normal_Videos_360_x264,66,984,0.06707317073170732
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_365_x264.mp4,Normal_Videos_365_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_401_x264.mp4,Normal_Videos_401_x264,109,1626,0.06703567035670356
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_417_x264.mp4,Normal_Videos_417_x264,72,1077,0.06685236768802229
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_439_x264.mp4,Normal_Videos_439_x264,282,4226,0.06672976810222432
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_452_x264.mp4,Normal_Videos_452_x264,30,443,0.06772009029345373
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_453_x264.mp4,Normal_Videos_453_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_478_x264.mp4,Normal_Videos_478_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_576_x264.mp4,Normal_Videos_576_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_597_x264.mp4,Normal_Videos_597_x264,149,2229,0.06684611933602512
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_603_x264.mp4,Normal_Videos_603_x264,219,3277,0.06682941714983216
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_606_x264.mp4,Normal_Videos_606_x264,83,1233,0.06731549067315491
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_621_x264.mp4,Normal_Videos_621_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_634_x264.mp4,Normal_Videos_634_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_641_x264.mp4,Normal_Videos_641_x264,240,3600,0.06666666666666667
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_656_x264.mp4,Normal_Videos_656_x264,121,1815,0.06666666666666667
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_686_x264.mp4,Normal_Videos_686_x264,161,2410,0.06680497925311203
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_696_x264.mp4,Normal_Videos_696_x264,242,3625,0.06675862068965517
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_702_x264.mp4,Normal_Videos_702_x264,169,2523,0.06698374950455807
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_704_x264.mp4,Normal_Videos_704_x264,113,1694,0.0667060212514758
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_710_x264.mp4,Normal_Videos_710_x264,120,1797,0.0667779632721202
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_717_x264.mp4,Normal_Videos_717_x264,84,1255,0.06693227091633466
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_722_x264.mp4,Normal_Videos_722_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_725_x264.mp4,Normal_Videos_725_x264,62,920,0.06739130434782609
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_745_x264.mp4,Normal_Videos_745_x264,21,305,0.06885245901639345
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_758_x264.mp4,Normal_Videos_758_x264,106,1589,0.06670862177470108
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_778_x264.mp4,Normal_Videos_778_x264,85,1262,0.06735340729001585
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_780_x264.mp4,Normal_Videos_780_x264,135,2021,0.06679861454725383
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_781_x264.mp4,Normal_Videos_781_x264,265,3975,0.06666666666666667
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_782_x264.mp4,Normal_Videos_782_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_783_x264.mp4,Normal_Videos_783_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_798_x264.mp4,Normal_Videos_798_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_801_x264.mp4,Normal_Videos_801_x264,183,2744,0.06669096209912537
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_828_x264.mp4,Normal_Videos_828_x264,62,930,0.06666666666666667
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_831_x264.mp4,Normal_Videos_831_x264,30,448,0.06696428571428571
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_866_x264.mp4,Normal_Videos_866_x264,80,1198,0.0667779632721202
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_867_x264.mp4,Normal_Videos_867_x264,42,624,0.0673076923076923
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_868_x264.mp4,Normal_Videos_868_x264,161,2401,0.06705539358600583
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_869_x264.mp4,Normal_Videos_869_x264,161,2401,0.06705539358600583
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_870_x264.mp4,Normal_Videos_870_x264,41,601,0.06821963394342762
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_871_x264.mp4,Normal_Videos_871_x264,291,4358,0.06677374942634236
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_872_x264.mp4,Normal_Videos_872_x264,36,530,0.06792452830188679
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_873_x264.mp4,Normal_Videos_873_x264,120,1799,0.06670372429127293
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_874_x264.mp4,Normal_Videos_874_x264,282,4226,0.06672976810222432
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_875_x264.mp4,Normal_Videos_875_x264,171,2565,0.06666666666666667
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_876_x264.mp4,Normal_Videos_876_x264,24,351,0.06837606837606838
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_877_x264.mp4,Normal_Videos_877_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_878_x264.mp4,Normal_Videos_878_x264,18,265,0.06792452830188679
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_879_x264.mp4,Normal_Videos_879_x264,77,1143,0.0673665791776028
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_880_x264.mp4,Normal_Videos_880_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_881_x264.mp4,Normal_Videos_881_x264,15,224,0.06696428571428571
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_882_x264.mp4,Normal_Videos_882_x264,111,1654,0.06711003627569528
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_883_x264.mp4,Normal_Videos_883_x264,22,326,0.06748466257668712
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_884_x264.mp4,Normal_Videos_884_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_885_x264.mp4,Normal_Videos_885_x264,32,474,0.06751054852320675
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_886_x264.mp4,Normal_Videos_886_x264,184,2747,0.06698216235893702
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_887_x264.mp4,Normal_Videos_887_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_888_x264.mp4,Normal_Videos_888_x264,39,574,0.06794425087108014
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_889_x264.mp4,Normal_Videos_889_x264,21,314,0.06687898089171974
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_890_x264.mp4,Normal_Videos_890_x264,239,3579,0.06677842972897458
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_891_x264.mp4,Normal_Videos_891_x264,120,1800,0.06666666666666667
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_892_x264.mp4,Normal_Videos_892_x264,118,1770,0.06666666666666667
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_893_x264.mp4,Normal_Videos_893_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_894_x264.mp4,Normal_Videos_894_x264,172,2575,0.06679611650485437
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_895_x264.mp4,Normal_Videos_895_x264,202,3030,0.06666666666666667
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_896_x264.mp4,Normal_Videos_896_x264,154,2303,0.0668693009118541
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_897_x264.mp4,Normal_Videos_897_x264,59,875,0.06742857142857143
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_898_x264.mp4,Normal_Videos_898_x264,67,1005,0.06666666666666667
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_899_x264.mp4,Normal_Videos_899_x264,92,1380,0.06666666666666667
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_900_x264.mp4,Normal_Videos_900_x264,97,1455,0.06666666666666667
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_901_x264.mp4,Normal_Videos_901_x264,78,1170,0.06666666666666667
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_902_x264.mp4,Normal_Videos_902_x264,93,1384,0.06719653179190752
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_903_x264.mp4,Normal_Videos_903_x264,53,790,0.0670886075949367
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_904_x264.mp4,Normal_Videos_904_x264,61,908,0.0671806167400881
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_905_x264.mp4,Normal_Videos_905_x264,80,1196,0.06688963210702341
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_906_x264.mp4,Normal_Videos_906_x264,46,676,0.06804733727810651
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_907_x264.mp4,Normal_Videos_907_x264,40,598,0.06688963210702341
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_908_x264.mp4,Normal_Videos_908_x264,60,889,0.06749156355455568
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_909_x264.mp4,Normal_Videos_909_x264,58,870,0.06666666666666667
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_910_x264.mp4,Normal_Videos_910_x264,38,567,0.06701940035273368
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_911_x264.mp4,Normal_Videos_911_x264,52,776,0.06701030927835051
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_912_x264.mp4,Normal_Videos_912_x264,50,746,0.06702412868632708
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_913_x264.mp4,Normal_Videos_913_x264,41,609,0.06732348111658457
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_914_x264.mp4,Normal_Videos_914_x264,59,880,0.06704545454545455
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_915_x264.mp4,Normal_Videos_915_x264,83,1245,0.06666666666666667
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_923_x264.mp4,Normal_Videos_923_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_924_x264.mp4,Normal_Videos_924_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_925_x264.mp4,Normal_Videos_925_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_926_x264.mp4,Normal_Videos_926_x264,120,1796,0.066815144766147
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_927_x264.mp4,Normal_Videos_927_x264,109,1633,0.06674831598285365
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_928_x264.mp4,Normal_Videos_928_x264,62,918,0.06753812636165578
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_929_x264.mp4,Normal_Videos_929_x264,62,924,0.0670995670995671
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_930_x264.mp4,Normal_Videos_930_x264,213,3187,0.06683401317853781
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_931_x264.mp4,Normal_Videos_931_x264,118,1765,0.06685552407932012
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_932_x264.mp4,Normal_Videos_932_x264,119,1784,0.06670403587443946
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_933_x264.mp4,Normal_Videos_933_x264,119,1771,0.06719367588932806
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_934_x264.mp4,Normal_Videos_934_x264,118,1765,0.06685552407932012
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_935_x264.mp4,Normal_Videos_935_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_936_x264.mp4,Normal_Videos_936_x264,77,1150,0.06695652173913043
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_937_x264.mp4,Normal_Videos_937_x264,77,1150,0.06695652173913043
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_938_x264.mp4,Normal_Videos_938_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_939_x264.mp4,Normal_Videos_939_x264,54,801,0.06741573033707865
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_940_x264.mp4,Normal_Videos_940_x264,300,4486,0.06687472135532768
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_941_x264.mp4,Normal_Videos_941_x264,135,2020,0.06683168316831684
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_943_x264.mp4,Normal_Videos_943_x264,68,1020,0.06666666666666667
./Testing_Normal_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_944_x264.mp4,Normal_Videos_944_x264,300,4486,0.06687472135532768
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_015_x264.mp4,Normal_Videos_015_x264,32,480,0.06666666666666667
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_050_x264.mp4,Normal_Videos_050_x264,280,4198,0.06669842782277274
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_100_x264.mp4,Normal_Videos_100_x264,42,627,0.06698564593301436
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_129_x264.mp4,Normal_Videos_129_x264,32,467,0.06852248394004283
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_150_x264.mp4,Normal_Videos_150_x264,58,864,0.06712962962962964
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_246_x264.mp4,Normal_Videos_246_x264,300,4486,0.06687472135532768
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_247_x264.mp4,Normal_Videos_247_x264,300,4486,0.06687472135532768
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_248_x264.mp4,Normal_Videos_248_x264,76,1140,0.06666666666666667
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_251_x264.mp4,Normal_Videos_251_x264,27,405,0.06666666666666667
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_289_x264.mp4,Normal_Videos_289_x264,58,863,0.06720741599073002
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_310_x264.mp4,Normal_Videos_310_x264,168,2518,0.06671961874503574
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_312_x264.mp4,Normal_Videos_312_x264,85,1261,0.06740681998413957
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_317_x264.mp4,Normal_Videos_317_x264,62,929,0.06673842841765339
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_345_x264.mp4,Normal_Videos_345_x264,14,209,0.06698564593301436
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_352_x264.mp4,Normal_Videos_352_x264,300,4486,0.06687472135532768
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_360_x264.mp4,Normal_Videos_360_x264,66,984,0.06707317073170732
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_365_x264.mp4,Normal_Videos_365_x264,300,4486,0.06687472135532768
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_401_x264.mp4,Normal_Videos_401_x264,109,1626,0.06703567035670356
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_417_x264.mp4,Normal_Videos_417_x264,72,1077,0.06685236768802229
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_439_x264.mp4,Normal_Videos_439_x264,282,4226,0.06672976810222432
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_452_x264.mp4,Normal_Videos_452_x264,30,443,0.06772009029345373
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_453_x264.mp4,Normal_Videos_453_x264,300,4486,0.06687472135532768
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_478_x264.mp4,Normal_Videos_478_x264,300,4486,0.06687472135532768
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_576_x264.mp4,Normal_Videos_576_x264,300,4486,0.06687472135532768
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_597_x264.mp4,Normal_Videos_597_x264,149,2229,0.06684611933602512
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_603_x264.mp4,Normal_Videos_603_x264,219,3277,0.06682941714983216
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_606_x264.mp4,Normal_Videos_606_x264,83,1233,0.06731549067315491
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_621_x264.mp4,Normal_Videos_621_x264,300,4486,0.06687472135532768
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_634_x264.mp4,Normal_Videos_634_x264,300,4486,0.06687472135532768
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_641_x264.mp4,Normal_Videos_641_x264,240,3600,0.06666666666666667
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_656_x264.mp4,Normal_Videos_656_x264,121,1815,0.06666666666666667
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_696_x264.mp4,Normal_Videos_696_x264,242,3625,0.06675862068965517
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_704_x264.mp4,Normal_Videos_704_x264,113,1694,0.0667060212514758
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_722_x264.mp4,Normal_Videos_722_x264,300,4486,0.06687472135532768
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_745_x264.mp4,Normal_Videos_745_x264,21,305,0.06885245901639345
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_758_x264.mp4,Normal_Videos_758_x264,106,1589,0.06670862177470108
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_781_x264.mp4,Normal_Videos_781_x264,265,3975,0.06666666666666667
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_798_x264.mp4,Normal_Videos_798_x264,300,4486,0.06687472135532768
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_801_x264.mp4,Normal_Videos_801_x264,183,2744,0.06669096209912537
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_828_x264.mp4,Normal_Videos_828_x264,62,930,0.06666666666666667
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_831_x264.mp4,Normal_Videos_831_x264,30,448,0.06696428571428571
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_877_x264.mp4,Normal_Videos_877_x264,300,4486,0.06687472135532768
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_881_x264.mp4,Normal_Videos_881_x264,15,224,0.06696428571428571
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_885_x264.mp4,Normal_Videos_885_x264,32,474,0.06751054852320675
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_892_x264.mp4,Normal_Videos_892_x264,118,1770,0.06666666666666667
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_905_x264.mp4,Normal_Videos_905_x264,80,1196,0.06688963210702341
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_912_x264.mp4,Normal_Videos_912_x264,50,746,0.06702412868632708
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_913_x264.mp4,Normal_Videos_913_x264,41,609,0.06732348111658457
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_914_x264.mp4,Normal_Videos_914_x264,59,880,0.06704545454545455
./Normal_Videos_for_Event_Recognition/Normal_Videos_for_Event_Recognition/Normal_Videos_929_x264.mp4,Normal_Videos_929_x264,62,924,0.0670995670995671
./Training-Normal-Videos-Part-1/Normal_Videos001_x264.mp4,Normal_Videos001_x264,37,544,0.06801470588235294
./Training-Normal-Videos-Part-1/Normal_Videos002_x264.mp4,Normal_Videos002_x264,111,1663,0.06674684305472038
./Training-Normal-Videos-Part-1/Normal_Videos004_x264.mp4,Normal_Videos004_x264,62,917,0.06761177753544166
./Training-Normal-Videos-Part-1/Normal_Videos005_x264.mp4,Normal_Videos005_x264,26,386,0.06735751295336788
./Training-Normal-Videos-Part-1/Normal_Videos007_x264.mp4,Normal_Videos007_x264,66,985,0.06700507614213198
./Training-Normal-Videos-Part-1/Normal_Videos008_x264.mp4,Normal_Videos008_x264,172,2567,0.06700428515777172
./Training-Normal-Videos-Part-1/Normal_Videos009_x264.mp4,Normal_Videos009_x264,50,740,0.06756756756756757
./Training-Normal-Videos-Part-1/Normal_Videos011_x264.mp4,Normal_Videos011_x264,60,897,0.06688963210702341
./Training-Normal-Videos-Part-1/Normal_Videos012_x264.mp4,Normal_Videos012_x264,156,2340,0.06666666666666667
./Training-Normal-Videos-Part-1/Normal_Videos013_x264.mp4,Normal_Videos013_x264,81,1212,0.06683168316831684
./Training-Normal-Videos-Part-1/Normal_Videos016_x264.mp4,Normal_Videos016_x264,243,3631,0.06692371247590195
